Text,Category,Gender,Comment React Number,Label
তরে জুতা মারব সালার আচুদার ঘরে আচুদা,Social,Male,1,Harassment
ওর মা বোনের সাথে এইডা হইছে মনে সে জন্য হেহে ভাল। জানে মূর্খ,Politician,Male,0,Harassment
এই সেফাত নাসতিক। হিরো চোদাই চ। ও একটা নায়ক য বালের চেহারা সালা নাসিতক,Social,Male,0,Harassment
হালারে শরীরে তো মাল নাই,Social,Male,0,Sexual Aggression
হিরো আলমের জুতা দিয়ে ওদেরকে মারে হিরো আলমের জুতার মানসম্মান নষ্ট হবে,Social,Male,0,Violent Extremism
আমি নিন্দা জানাই বাড়ি পুড়ছে  এমন কিছু মানুষ  এ দেশে  আছে,Singer,Female,0,Neutral
আলম ভাই ভালো লাগছে,Social,Male,0,Neutral
"তোকে কে চিনে জাহিদ খান পাগল মাদার চুদ ,,,,, হিরুু আলম এমপি",Social,Male,0,Harassment
মা কেনো আশে না  কবে আবে,Politician,Female,0,Neutral
হিরু আলম ভাই কে ধন্যবাদ,Social,Male,0,Neutral
আগে আপনার শ্রমিকদের বেতন পরিশোধ করেন,Sports,Male,3,Harassment
এইগুলা কি হইতাছে অভিনয় না অনো কিছু ফালতু মি,Social,Male,0,Harassment
"ছাগল কি করে গরু সাজে!!মিশা সওদাগর ঠিকই চিনে ছিল,কিন্তু তার মুখের কথা কেড়ে নিয়ে -জায়েদ বলল আমরা কাউকে চিনি না!বলদটা ""আমরা"" বলতে মিশাকে ও নিজের সাথে যোগ করে নিল!",Social,Male,0,Harassment
ঐ হালার পো তো সালাম ও সুদ্ধ করে দিতে পারে না।এ লায়ক হয়েছে।,Social,Male,2,Harassment
এটা আমার শৈশব  মনে পড়ে যায় শৈশবের সেই হারানো দিনগুলি ,Sports,Male,16,Neutral
"এই সালারে দেখতে তো ন্যারা ফকির লাগে, ।এরে হিরো কে বানাইচে। সালার ডিরেক্টর দের রুচি নাই।",Social,Male,1,Neutral
খানকি মাগী পতিতা আখ খেতে ছাগল বন্দী তোর ভুদায় বন্দী কুকুর খানিক মাগীর গান,Singer,Female,0,Sexual Aggression
ঠিক বলেছ তুমি ঠিক আছে তোমাকে পুরো বিশ্ব লোক চেনার অক্ষয় জমছে না ওতো নিজেকে গ্রুপ করে কথা বলো চেহারা ভালো দেখে তুমি এগিয়ে যাও সবাই আছে তোমার সাথে,Social,Male,0,Neutral
আই,Singer,Female,0,Neutral
"কবে যে এই পরিমনি ব্রা পেন্টি পইড়া ছবি আপলোড দিবো, আমার ধনের থুক্কু মনের সব বাসনা পূরন হইবো।",Actor,Female,0,Sexual Aggression
সামনে তেকে চুল তা সরাইলে কুশি ওইতাম,Actor,Female,0,Neutral
আলহামদুলিল্লাহ নেত্রী বেগম খালেদা জিয়ার সুস্থতা এবং দীর্ঘায়ু কামনা করি❤❤,Politician,Female,11,Neutral
আগে যানতাম ছাগল দিয়ে হাল চোয়া যেতোনা। এখন দেখি ছাগলের বাচ্চা দিও চোয়া যায়।,Social,Male,0,Harassment
কি মন খারাপ না কি আপু????,Singer,Female,0,Neutral
বান্চুদ মার্কা কথাবর্তা।ওর মত মাগির বললেও কি না বলেও কি।,Actor,Female,0,Sexual Aggression
জায়েদ একটা বালের নায়ক।,Social,Male,0,Harassment
প্রথমে ভাবছি মেহজাবিন,Actor,Female,0,Neutral
মানুষের মাতা খারাপ হইছে বাল মার্কা নাওকের ছবি দেকবো,Social,Male,2,Harassment
ওহ্ সেই রকম দারুন তো,Social,Male,1,Neutral
ওকে মুনিপুর থেকে নিয়ে এসেছে,Social,Male,0,Neutral
ওমা গো,Social,Male,0,Neutral
ওদের সবাই পাবনা পাঠানো হোক,Social,Male,0,Harassment
ওনার ছবি গান্জা খোর ছাড়া কেউ দেখেনা।,Social,Male,2,Harassment
ওকে দিয়ে ছাগল পালন করলে লাভজনক হবে।,Social,Male,2,Neutral
কুত্তির বাচ্চা সে সবার প্রিয় হয় কিভাবে? জুতা মাইরা ছোপার দাত সবকটা ফেলে দিব।,Social,Male,0,Violent Extremism
ওচল মাল নিয়ে কি করছেন আপনারা,Social,Male,1,Harassment
ওয়াও চমৎকার চমৎকার,Social,Male,0,Neutral
